Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,discount_ratio,weight_per_purchase,rating_x_calls,Product_importance_num,important_discount,log_cost,log_weight,calls_bin,rating_bin
F,Ship,5,2,270,4,medium,M,8,1631,1,0.029629628532235983,326.2,10,2,16,5.602118820879701,7.397561535524052,High,Bad
D,Flight,3,4,207,10,low,F,6,5856,0,0.02898550584611083,532.3636363636364,12,1,6,5.337538079701318,8.675392806089782,Medium,Neutral
F,Ship,5,4,266,2,medium,M,1,5494,0,0.0037593983549098365,1831.3333333333333,20,2,2,5.58724865840025,8.611593866837723,High,Neutral
F,Ship,4,2,169,6,low,F,6,4179,0,0.035502956479115,597.0,8,1,6,5.135798437050262,8.338066525518801,Medium,Bad
F,Flight,4,5,193,3,medium,M,65,2267,1,0.3367875473167074,566.75,20,2,130,5.267858159063328,7.7266536648476425,Medium,Good
D,Road,6,3,264,4,medium,F,3,1498,1,0.01136363593319561,299.6,18,2,6,5.579729825986222,7.312553498102598,High,Neutral
A,Road,6,3,236,3,medium,M,6,2639,1,0.025423727736282722,659.75,18,2,12,5.4680601411351315,7.878534196140362,High,Neutral
C,Ship,3,4,238,2,medium,F,1,4991,1,0.00420168049572771,1663.6666666666667,12,2,2,5.476463551931511,8.515591910049263,Medium,Neutral
D,Road,3,4,158,2,low,M,8,4086,0,0.05063290818779062,1362.0,12,1,8,5.0689042022202315,8.315566483564277,Medium,Neutral
F,Flight,5,4,205,3,low,F,3,4157,1,0.014634145627602652,1039.25,20,1,3,5.327876168789581,8.332789468417959,High,Neutral
A,Ship,4,3,211,7,high,M,9,5652,1,0.04265402641450112,706.5,12,3,27,5.356586274672012,8.63994165667529,Medium,Neutral
C,Flight,4,2,175,3,high,M,4,4426,0,0.022857141551020484,1106.5,8,3,12,5.170483995038151,8.395477432732141,Medium,Bad
B,Ship,4,1,225,5,low,M,3,1488,0,0.013333332740740767,248.0,4,1,3,5.420534999272286,7.305860032684009,Medium,Bad
F,Ship,6,1,306,4,low,F,4,1449,1,0.01307189499765049,289.8,6,1,4,5.726847747587197,7.27931883541462,High,Bad
B,Ship,4,4,151,2,low,M,3,4105,1,0.019867548353142493,1368.3333333333333,16,1,3,5.0238805208462765,8.32020459757888,Medium,Neutral
A,Flight,5,1,262,2,high,M,9,5008,0,0.03435114372705558,1669.3333333333333,5,3,27,5.572154032177765,8.518991573357617,High,Bad
D,Flight,4,1,211,3,medium,F,2,5851,0,0.009478672536555804,1462.75,4,2,4,5.356586274672012,8.674538762140015,Medium,Bad
D,Ship,3,4,140,2,medium,M,48,1102,1,0.34285711836734867,367.3333333333333,12,2,96,4.948759890378168,7.005789019253503,Medium,Neutral
B,Flight,3,5,224,3,medium,F,20,2937,1,0.08928571029974508,734.25,15,2,40,5.41610040220442,7.9854843567338225,Medium,Good
B,Flight,4,3,258,2,high,M,11,2252,1,0.04263565726218383,750.6666666666666,12,3,33,5.556828061699537,7.720017940432244,Medium,Neutral
A,Ship,3,4,250,6,medium,M,1,4543,1,0.003999999840000006,649.0,12,2,2,5.5254529391317835,8.421562960400987,Medium,Neutral
A,Ship,4,1,260,2,medium,F,2,4529,0,0.007692307396449717,1509.6666666666667,4,2,4,5.564520407322694,8.41847721847708,Medium,Bad
D,Ship,3,2,190,3,low,M,37,3315,1,0.19473683185595622,828.75,6,1,37,5.25227342804663,8.106514516255185,Medium,Bad
F,Ship,4,4,147,4,low,F,8,5882,0,0.05442176500532211,1176.4,16,1,8,4.997212273764115,8.679822114864455,Medium,Neutral
F,Ship,3,1,205,4,high,F,3,4426,0,0.014634145627602652,885.2,3,3,9,5.327876168789581,8.395477432732141,Medium,Bad
F,Flight,3,1,153,2,medium,F,51,1841,1,0.33333331154684237,613.6666666666666,3,2,102,5.0369526024136295,7.518607216815252,Medium,Bad
F,Flight,4,1,222,2,low,F,10,4714,1,0.04504504301598905,1571.3333333333333,4,1,10,5.407171771460119,8.458504195067558,Medium,Bad
D,Ship,5,2,274,4,medium,F,7,4929,0,0.025547444323085977,985.8,10,2,14,5.616771097666572,8.503094267036737,High,Bad
F,Ship,2,3,266,2,low,M,1,5356,0,0.0037593983549098365,1785.3333333333333,6,1,1,5.58724865840025,8.58615939588096,Low,Neutral
B,Flight,6,3,247,4,medium,F,4,1476,1,0.016194331328164724,295.2,18,2,8,5.5134287461649825,7.29776828253138,High,Neutral
D,Ship,3,3,143,3,medium,M,23,1281,1,0.16083914959166787,320.25,9,2,46,4.969813299576001,7.156176637480615,Medium,Neutral
F,Ship,4,5,245,2,low,F,19,2616,1,0.07755101724281563,872.0,20,1,19,5.5053315359323625,7.869783902530146,Medium,Good
F,Ship,3,4,213,3,high,F,4,5996,0,0.018779341841345453,1499.0,12,3,12,5.365976015021851,8.69901462316851,Medium,Neutral
D,Ship,5,5,187,3,medium,F,5,4613,0,0.026737966484600723,1153.25,25,2,10,5.236441962829949,8.4368504387337,High,Good
B,Road,6,5,141,3,medium,M,8,5031,0,0.056737584628540096,1257.75,30,2,16,4.955827057601261,8.523572798380277,High,Good
D,Flight,3,5,218,3,low,M,2,5841,0,0.009174311505765528,1460.25,15,1,2,5.389071729816501,8.672828482947686,Medium,Good
C,Road,6,5,285,4,medium,F,5,1631,1,0.017543859033548808,326.2,30,2,10,5.655991810819852,7.397561535524052,High,Good
F,Ship,4,1,222,3,medium,M,25,2582,1,0.11261260753997263,645.5,4,2,50,5.407171771460119,7.8567067930958405,Medium,Bad
F,Flight,3,3,252,2,high,M,1,5707,1,0.003968253810783579,1902.3333333333333,9,3,3,5.53338948872752,8.649623978596727,Medium,Neutral
A,Ship,7,5,268,4,medium,F,9,1754,1,0.03358208829917581,350.8,35,2,18,5.594711379601839,7.470224135899966,High,Good
B,Ship,3,2,183,4,low,M,49,2414,1,0.26775954820986075,482.8,6,1,49,5.214935757608986,7.789454566086673,Medium,Bad
D,Flight,5,2,219,5,low,F,9,1505,0,0.04109588853443431,250.83333333333334,10,1,9,5.393627546352362,7.317212408359839,High,Bad
C,Ship,4,5,246,6,low,M,1,1400,1,0.0040650404851609555,200.0,20,1,1,5.5093883366279774,7.244941546337007,Medium,Good
C,Ship,6,1,222,8,low,M,2,4914,0,0.00900900860319781,546.0,6,1,2,5.407171771460119,8.500047032581268,High,Bad
C,Ship,3,2,212,3,medium,M,10,4117,0,0.04716980909576372,1029.25,6,2,20,5.3612921657094255,8.323122887587735,Medium,Bad
C,Road,3,2,144,5,medium,M,43,1027,1,0.29861109037422984,171.16666666666666,6,2,86,4.976733742420574,6.93537044601511,Medium,Bad
A,Ship,6,1,103,4,low,M,2,5089,0,0.019417473842963703,1017.8,6,1,2,4.6443908991413725,8.53503310954457,High,Bad
D,Ship,6,1,244,4,low,M,5,1867,0,0.020491802438860555,373.4,6,1,5,5.501258210544727,7.532623618788788,High,Bad
B,Ship,5,1,129,5,medium,M,35,1458,1,0.2713178084249761,243.0,5,2,70,4.867534450455582,7.285506548522785,High,Bad
F,Ship,3,1,109,6,low,F,6,5457,1,0.05504586650955353,779.5714285714286,3,1,6,4.700480365792417,8.604837701268284,Medium,Bad
F,Ship,5,5,164,5,low,M,52,1644,1,0.3170731513979786,274.0,25,1,52,5.10594547390058,7.405495663199472,High,Good
A,Ship,3,3,177,4,medium,F,4,1560,1,0.022598868779724928,312.0,9,2,8,5.181783550292085,7.353081920515432,Medium,Neutral
F,Ship,6,3,136,3,low,F,10,1826,0,0.07352940635813188,456.5,18,1,10,4.919980925828125,7.510430556378006,High,Neutral
F,Ship,4,1,151,2,medium,M,6,1114,1,0.039735096706284986,371.3333333333333,4,2,12,5.0238805208462765,7.016609683894219,Medium,Bad
A,Ship,6,3,271,4,medium,F,1,1733,0,0.0036900367642052857,346.6,18,2,2,5.605802066295998,7.458186157340487,High,Neutral
F,Ship,7,3,256,4,medium,M,4,1628,0,0.015624999389648463,325.6,21,2,8,5.54907608489522,7.395721608602045,High,Neutral
A,Ship,5,3,219,6,low,F,9,1019,0,0.04109588853443431,145.57142857142858,15,1,9,5.393627546352362,6.927557906278317,High,Neutral
A,Road,3,1,180,3,high,F,21,1047,1,0.11666666018518554,261.75,3,3,63,5.198497031265826,6.954638864880987,Medium,Bad
F,Flight,3,3,172,4,low,F,33,1989,1,0.1918604539616015,397.8,9,1,33,5.153291594497779,7.595889917718538,Medium,Neutral
A,Ship,5,1,176,6,medium,M,9,4839,1,0.05113636073088859,691.2857142857143,5,2,18,5.176149732573829,8.484669999710677,High,Bad
C,Road,6,3,127,3,medium,F,7,5574,1,0.05511810589621213,1393.5,18,2,14,4.852030263919617,8.62604759632832,High,Neutral
F,Flight,7,2,250,5,medium,M,9,1327,0,0.03599999856000006,221.16666666666666,14,2,18,5.5254529391317835,7.191429330036379,High,Bad
D,Ship,4,3,206,2,medium,F,4,5194,1,0.019417474785559476,1731.3333333333333,12,2,8,5.332718793265369,8.555451903533328,Medium,Neutral
C,Road,5,1,152,3,medium,F,3,5981,0,0.01973684080678679,1495.25,5,2,6,5.030437921392435,8.696510239189893,High,Bad
F,Ship,4,1,159,4,low,M,5,5420,1,0.031446538902733405,1084.0,4,1,5,5.075173815233827,8.598035579260339,Medium,Bad
F,Ship,5,5,174,6,medium,F,26,1184,1,0.14942527876866213,169.14285714285714,25,2,52,5.1647859739235145,7.077498053569231,High,Good
C,Road,5,1,219,6,low,F,2,1650,1,0.009132419674318736,235.71428571428572,5,1,2,5.393627546352362,7.409136443920128,High,Bad
A,Ship,2,1,189,2,high,M,48,2429,1,0.25396824053078093,809.6666666666666,2,3,144,5.247024072160486,7.795646536334594,Low,Bad
C,Road,4,3,137,3,medium,F,10,4820,1,0.07299269540199303,1205.0,12,2,20,4.927253685157205,8.480736654405622,Medium,Neutral
B,Ship,4,3,229,6,medium,M,1,1235,1,0.004366812036383754,176.42857142857142,12,2,2,5.438079308923196,7.119635638017636,Medium,Neutral
F,Ship,4,4,140,2,low,F,47,1831,1,0.3357142617346956,610.3333333333334,16,1,47,4.948759890378168,7.513163545234075,Medium,Neutral
C,Road,3,5,148,3,low,F,7,5685,0,0.04729729410153418,1421.25,15,1,7,5.003946305945459,8.645762292210945,Medium,Good
A,Ship,3,4,100,3,medium,M,4,4191,0,0.0399999960000004,1047.75,12,2,8,4.61512051684126,8.340933226000878,Medium,Neutral
B,Flight,3,3,207,7,medium,M,19,2182,1,0.09178743517935095,272.75,9,2,38,5.337538079701318,7.688455356549944,Medium,Neutral
D,Ship,3,3,211,4,low,M,7,4733,0,0.03317535387794531,946.6,9,1,7,5.356586274672012,8.46252579007393,Medium,Neutral
C,Ship,7,4,281,4,low,M,9,1970,0,0.032028468611086526,394.0,28,1,9,5.641907070938114,7.58629630715272,High,Neutral
A,Ship,4,4,254,5,low,M,2,1573,1,0.007874015438030887,262.1666666666667,16,1,2,5.541263545158426,7.3613754289773485,Medium,Neutral
F,Ship,3,2,132,4,medium,F,3,4512,0,0.022727271005509773,902.4,6,2,6,4.890349128221754,8.414717399827001,Medium,Bad
F,Flight,5,5,165,2,low,M,3,4005,1,0.018181817079889872,1335.0,25,1,3,5.111987788356544,8.295548516225763,High,Good
A,Flight,3,2,264,3,medium,M,5,3861,1,0.018939393221992683,965.25,6,2,10,5.579729825986222,8.258940462988459,Medium,Bad
D,Flight,4,4,156,2,medium,F,7,5938,0,0.044871791995397946,1979.3333333333333,16,2,14,5.056245805348308,8.68929604801586,Medium,Neutral
F,Flight,4,4,146,3,medium,F,6,4672,1,0.04109588759617208,1168.0,16,2,12,4.990432586778736,8.449556542700426,Medium,Neutral
F,Flight,4,1,152,3,medium,F,3,4250,1,0.01973684080678679,1062.5,4,2,6,5.030437921392435,8.35490952835879,Medium,Bad
B,Road,5,3,265,5,low,F,3,1005,1,0.011320754289782858,167.5,15,1,3,5.583496308781699,6.913737350659685,High,Neutral
F,Ship,7,1,244,4,low,M,8,1817,1,0.03278688390217689,363.4,7,1,8,5.501258210544727,7.505492274737424,High,Bad
C,Ship,5,1,203,3,low,M,10,4750,0,0.049261081317188114,1187.5,5,1,10,5.318119993844216,8.46611040118692,High,Bad
B,Flight,5,3,119,2,low,M,8,5290,1,0.06722688510698445,1763.3333333333333,15,1,8,4.787491742782046,8.57376254290413,High,Neutral
B,Ship,4,2,144,3,medium,M,59,1588,1,0.4097221937692921,397.0,8,2,118,4.976733742420574,7.370860166536716,Medium,Bad
F,Road,5,5,190,4,medium,M,12,2947,1,0.06315789141274256,589.4,25,2,24,5.25227342804663,7.988882253309227,High,Good
F,Ship,5,1,190,4,medium,M,24,3446,1,0.1263157828254851,689.2,5,2,48,5.25227342804663,8.145259566516865,High,Bad
B,Ship,6,2,245,4,low,F,9,1594,0,0.03673469237817582,318.8,12,1,9,5.5053315359323625,7.374629015218945,High,Bad
A,Flight,3,1,185,2,medium,F,34,3299,1,0.18378377384952574,1099.6666666666667,3,2,68,5.225746673713202,8.101677747454572,Medium,Bad
D,Ship,4,3,184,3,low,F,37,3436,1,0.20108694559310078,859.0,12,1,37,5.220355825078324,8.142354276849835,Medium,Neutral
F,Ship,4,4,222,2,low,M,5,5660,0,0.022522521507994525,1886.6666666666667,16,1,5,5.407171771460119,8.64135583403666,Medium,Neutral
D,Ship,3,3,227,2,high,M,5,4269,1,0.02202643074773433,1423.0,9,3,15,5.429345628954441,8.35936910622267,Medium,Neutral
B,Ship,4,3,275,5,medium,M,5,1329,0,0.018181817520661184,221.5,12,2,10,5.62040086571715,7.1929342212158,Medium,Neutral
A,Ship,4,4,258,5,low,M,9,1947,1,0.03488371957815041,324.5,16,1,9,5.556828061699537,7.5745584842024805,Medium,Neutral
F,Ship,5,3,267,3,low,M,9,5258,1,0.03370786390607251,1314.5,15,1,9,5.5909869805108565,8.567696173589344,High,Neutral
D,Flight,4,3,149,3,low,F,3,5542,0,0.02013422683662907,1385.5,12,1,3,5.0106352940962555,8.620291149419804,Medium,Neutral
F,Ship,4,4,113,3,medium,F,1,5610,1,0.00884955673897728,1402.5,16,2,2,4.736198448394496,8.632484235750972,Medium,Neutral
D,Ship,5,2,224,5,low,F,2,1022,0,0.008928571029974507,170.33333333333334,10,1,2,5.41610040220442,6.930494765951626,High,Bad
B,Ship,3,3,228,2,medium,M,27,3473,1,0.11842104743767336,1157.6666666666667,9,2,54,5.43372200355424,8.153061946801051,Medium,Neutral
F,Road,4,3,161,3,low,F,52,1199,1,0.32298134639867415,299.75,12,1,52,5.087596335232384,7.090076835776092,Medium,Neutral
F,Ship,3,4,145,8,low,F,15,1429,1,0.1034482687277056,158.77777777777777,12,1,15,4.983606621708336,7.265429723253953,Medium,Neutral
B,Ship,3,1,171,2,low,M,10,5379,1,0.058479528743887205,1793.0,3,1,10,5.147494476813453,8.59044365315583,Medium,Bad
F,Flight,2,2,248,2,low,M,46,3707,1,0.1854838634885539,1235.6666666666667,4,1,46,5.517452896464707,8.218247926685745,Low,Bad
F,Ship,5,5,286,3,low,F,18,3163,1,0.06293706073646642,790.75,25,1,18,5.659482215759621,8.059592328887545,High,Good
F,Flight,5,3,248,5,low,F,7,1475,1,0.028225805313475592,245.83333333333334,15,1,7,5.517452896464707,7.297091005160418,High,Neutral
F,Ship,4,3,196,2,high,M,10,5709,1,0.05102040556018339,1903.0,12,3,30,5.2832037287379885,8.649974302650056,Medium,Neutral
A,Flight,4,1,263,4,low,M,9,4390,0,0.03422053101823076,878.0,4,1,9,5.575949103146316,8.387312270561717,Medium,Bad
B,Flight,5,3,230,5,medium,M,4,1123,0,0.017391303591682453,187.16666666666666,15,2,8,5.442417710521793,7.024649030453636,High,Neutral
F,Ship,3,4,189,6,low,F,9,4668,1,0.047619045099521425,666.8571428571429,12,1,9,5.247024072160486,8.448700194970938,Medium,Neutral
D,Ship,3,2,164,2,medium,M,3,4442,1,0.01829268181142184,1480.6666666666667,6,2,6,5.10594547390058,8.399085102935908,Medium,Bad
B,Ship,5,2,225,4,low,M,1,4328,1,0.004444444246913589,865.6,10,1,1,5.420534999272286,8.37309184744198,High,Bad
A,Ship,4,5,217,3,medium,M,2,5461,1,0.009216589437023527,1365.25,20,2,4,5.384495062789089,8.60557030203365,Medium,Good
D,Flight,3,4,209,3,high,F,37,3650,1,0.17703348435246485,912.5,12,3,111,5.3471075307174685,8.202756381655638,Medium,Neutral
B,Ship,4,3,171,5,low,F,2,5242,1,0.01169590574877744,873.6666666666666,12,1,2,5.147494476813453,8.564649132572534,Medium,Neutral
B,Ship,5,3,221,6,medium,F,3,1960,1,0.013574660019246152,280.0,15,2,6,5.402677381872279,7.581209826196346,High,Neutral
F,Ship,6,4,250,4,low,M,3,1490,1,0.01199999952000002,298.0,24,1,3,5.5254529391317835,7.307202314764738,High,Neutral
C,Ship,4,2,258,5,medium,M,1,1920,0,0.003875968842016712,320.0,8,2,2,5.556828061699537,7.560601162768557,Medium,Bad
D,Flight,4,3,192,4,high,M,7,4949,0,0.0364583314344619,989.8,12,3,21,5.262690188904886,8.507142855562735,Medium,Neutral
C,Ship,4,1,153,3,low,F,8,5198,0,0.05228757828185763,1299.5,4,1,8,5.0369526024136295,8.556221578383715,Medium,Bad
F,Ship,4,2,206,2,medium,M,4,5159,0,0.019417474785559476,1719.6666666666667,8,2,8,5.332718793265369,8.548691858475609,Medium,Bad
D,Flight,4,3,190,5,low,F,8,4736,0,0.04210526094182837,789.3333333333334,12,1,8,5.25227342804663,8.463159302923751,Medium,Neutral
D,Ship,4,1,100,6,medium,M,6,5841,0,0.0599999940000006,834.4285714285714,4,2,12,4.61512051684126,8.672828482947686,Medium,Bad
F,Ship,3,4,147,3,low,F,8,5525,0,0.05442176500532211,1381.25,12,1,8,4.997212273764115,8.617219505483362,Medium,Neutral
B,Flight,4,3,96,4,medium,M,1,4984,1,0.010416665581597335,996.8,12,2,2,4.574710978503383,8.514188682395938,Medium,Neutral
A,Ship,3,2,137,3,low,F,4,5617,0,0.029197078160797214,1404.25,6,1,4,4.927253685157205,8.633731007664188,Medium,Bad
C,Ship,4,3,264,5,medium,M,3,1639,0,0.01136363593319561,273.1666666666667,12,2,6,5.579729825986222,7.402451520818244,Medium,Neutral
C,Ship,3,4,193,6,low,M,2,5584,0,0.010362693763590997,797.7142857142857,12,1,2,5.267858159063328,8.6278397115033,Medium,Neutral
B,Road,3,2,238,2,medium,F,32,3274,1,0.13445377586328672,1091.3333333333333,6,2,64,5.476463551931511,8.094073148069352,Medium,Bad
F,Ship,3,3,177,3,medium,M,10,5374,1,0.056497171949312315,1343.5,9,2,20,5.181783550292085,8.589513852995864,Medium,Neutral
A,Ship,4,4,149,2,medium,F,19,1665,1,0.12751676996531744,555.0,16,2,38,5.0106352940962555,7.418180822726788,Medium,Neutral
F,Road,5,4,228,4,low,F,8,4831,1,0.035087717759310626,966.2,20,1,8,5.43372200355424,8.48301573961465,High,Neutral
D,Ship,4,1,139,3,low,F,1,5502,1,0.007194244086745029,1375.5,4,1,1,4.941642422609304,8.613048677059759,Medium,Bad
D,Ship,2,3,123,2,medium,M,11,1383,1,0.08943088703813926,461.0,6,2,22,4.820281565605037,7.232733136177615,Low,Neutral
C,Road,2,5,168,3,low,M,37,1717,1,0.2202380821286856,429.25,10,1,37,5.1298987149230735,7.4489161025442,Low,Good
A,Ship,4,5,127,8,low,M,39,1411,1,0.3070865899931819,156.77777777777777,20,1,39,4.852030263919617,7.252762418053187,Medium,Good
C,Ship,4,3,207,3,low,F,7,4220,1,0.0338164234871293,1055.0,12,1,7,5.337538079701318,8.347827345782498,Medium,Neutral
C,Road,3,3,133,2,medium,M,8,4241,0,0.06015037141726531,1413.6666666666667,9,2,16,4.897839799950911,8.352790135124629,Medium,Neutral
B,Ship,4,2,256,4,medium,M,4,5469,0,0.015624999389648463,1093.8,8,2,8,5.54907608489522,8.607033895416027,Medium,Bad
B,Flight,4,3,153,3,low,M,5,5743,1,0.03267973642616102,1435.75,12,1,5,5.0369526024136295,8.65591111072806,Medium,Neutral
C,Ship,5,5,261,8,medium,M,39,2103,1,0.14942528163121527,233.66666666666666,25,2,78,5.568344503761097,7.651595573857601,High,Good
C,Ship,3,1,210,3,medium,M,4,5683,0,0.01904761814058961,1420.75,3,2,8,5.351858133476067,8.64541048921699,Medium,Bad
D,Flight,4,3,248,3,medium,F,5,4667,0,0.020161289509625424,1166.75,12,2,10,5.517452896464707,8.448485993406447,Medium,Neutral
D,Ship,3,2,160,3,low,F,7,4468,0,0.04374999726562517,1117.0,6,1,7,5.081404364984463,8.404919948933452,Medium,Bad
F,Ship,4,4,184,3,medium,F,2,4124,1,0.010869564626654097,1031.0,16,2,4,5.220355825078324,8.324821298768782,Medium,Neutral
C,Road,3,3,140,2,low,F,3,5713,0,0.02142856989795929,1904.3333333333333,9,1,3,4.948759890378168,8.65067458279072,Medium,Neutral
F,Road,6,1,163,4,high,M,3,4031,1,0.018404906846324735,806.2,6,3,9,5.099866427824199,8.302017809751204,High,Bad
F,Ship,4,1,152,7,low,F,5,5325,1,0.03289473467797798,665.625,4,1,5,5.030437921392435,8.580355766373877,Medium,Bad
B,Road,4,2,227,5,low,M,7,1354,1,0.03083700304682806,225.66666666666666,8,1,7,5.429345628954441,7.2115567333138015,Medium,Bad
A,Flight,3,4,135,3,low,M,11,1740,1,0.08148147544581663,435.0,12,1,11,4.912654885736052,7.462214939768189,Medium,Neutral
A,Ship,5,4,255,3,low,F,1,5775,1,0.003921568473663982,1443.75,20,1,1,5.545177444479562,8.661466680572662,High,Neutral
F,Ship,4,3,254,4,low,M,9,4492,0,0.03543306947113899,898.4,12,1,9,5.541263545158426,8.41027590907016,Medium,Neutral
D,Ship,3,3,181,3,low,F,1,5094,1,0.005524861573212068,1273.5,9,1,1,5.204006687076795,8.536014945656826,Medium,Neutral
F,Flight,4,3,134,3,low,F,21,1955,1,0.15671640621519356,488.75,12,1,21,4.90527477843843,7.578656850594762,Medium,Neutral
C,Flight,3,5,132,3,medium,F,4,4212,0,0.030303028007346362,1053.0,15,2,8,4.890349128221754,8.345930261979017,Medium,Good
B,Ship,4,2,162,3,low,M,7,5614,0,0.04320987387593371,1403.5,8,1,7,5.093750200806762,8.633196867172543,Medium,Bad
B,Ship,2,1,188,3,low,M,62,2106,1,0.32978721650068,526.5,2,1,62,5.241747015059643,7.653020413804189,Low,Bad
A,Ship,6,3,273,5,low,M,8,1746,1,0.02930402823062168,291.0,18,1,8,5.6131281063880705,7.465655310134056,High,Neutral
A,Road,5,2,256,7,low,F,41,2758,1,0.16015624374389675,344.75,10,1,41,5.54907608489522,7.922623574217286,High,Bad
D,Ship,4,1,144,4,low,F,10,4175,0,0.06944443962191392,835.0,4,1,10,4.976733742420574,8.337109129562474,Medium,Bad
A,Ship,3,1,160,2,medium,M,5,4435,1,0.031249998046875123,1478.3333333333333,3,2,10,5.081404364984463,8.397508348470257,Medium,Bad
F,Flight,4,2,185,5,low,M,7,4694,1,0.037837835792549415,782.3333333333334,8,1,7,5.225746673713202,8.454253391642363,Medium,Bad
F,Road,4,2,204,4,low,F,35,2725,1,0.17156861904075396,545.0,8,1,35,5.3230099791384085,7.9105906122564775,Medium,Bad
F,Ship,4,2,215,3,medium,F,48,2953,1,0.2232558035694975,738.25,8,2,96,5.375278407684165,7.9909154630913255,Medium,Bad
F,Flight,4,5,206,4,medium,F,1,1593,0,0.004854368696389869,318.6,20,2,2,5.332718793265369,7.374001859350161,Medium,Good
B,Flight,6,5,291,4,low,M,9,1413,0,0.030927833988734228,282.6,30,1,9,5.676753802268282,7.254177846456518,High,Good
A,Ship,3,3,223,3,medium,F,4,5062,1,0.01793721892658211,1265.5,9,2,8,5.4116460518550396,8.529714471969909,Medium,Neutral
B,Ship,5,1,198,4,low,F,5,5719,0,0.025252523977145253,1143.8,5,1,5,5.293304824724492,8.651724084373843,High,Bad
A,Ship,5,4,140,4,low,F,10,4528,0,0.07142856632653098,905.6,20,1,10,4.948759890378168,8.418256443556213,High,Neutral
C,Ship,6,2,255,4,medium,F,3,1355,0,0.011764705420991945,271.0,12,2,6,5.545177444479562,7.212294468500341,High,Bad
A,Ship,6,4,290,4,medium,M,10,1366,0,0.034482757431629055,273.2,24,2,20,5.673323267171493,7.220373836723949,High,Neutral
A,Ship,4,4,146,4,low,M,12,1899,1,0.08219177519234416,379.8,16,1,12,4.990432586778736,7.549609165154532,Medium,Neutral
F,Ship,4,2,234,2,high,M,27,3393,1,0.11538461045364913,1131.0,8,3,81,5.459585514144159,8.129764445794171,Medium,Bad
B,Road,4,5,210,4,low,M,3,5432,1,0.014285713605442209,1086.4,20,1,3,5.351858133476067,8.600246746551523,Medium,Good
F,Ship,2,3,136,3,low,F,19,1568,1,0.13970587208045057,392.0,6,1,19,4.919980925828125,7.358193752733032,Low,Neutral
D,Road,3,2,269,4,medium,M,1,5797,0,0.003717471980763124,1159.4,6,2,2,5.598421958998375,8.6652683094816,Medium,Bad
